session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance,size_bin_lengths
196,stoplight parrotfish,2,0,9,0,7.533217
196,striped parrotfish,4,0,1,0,17.94356
196,threespot damselfish,2,0,8,0,7.533217
196,tomtate,1,0,18,0,3.63321
196,trumpetfish,6,0,1,0,47.70199
196,white grunt,1,0,2,0,3.63321
196,white grunt,2,0,72,0,7.533217
196,white grunt,4,0,14,0,17.94356
196,white grunt,5,0,5,0,24.92844
196,lionfish,3,0,0,1,12.91456
197,clown wrasse,2,1,2,0,7.533217
197,slippery dick,2,1,0,0,7.533217
197,ocean surgeonfish,3,3,9,0,12.91456
197,redband parrotfish,1,1,8,0,3.63321
197,bluehead wrasse,1,3.75,45,0,3.63321
197,yellowhead wrasse,1,1,12,0,3.63321
197,bicolor damselfish,1,16,38,0,3.63321
197,yellowhead wrasse,2,4,29,0,7.533217
197,trumpetfish,2,1,0,0,7.533217
197,graysby,3,1,0,3,12.91456
197,greenblotch parrotfish,1,1,2,0,3.63321
197,striped parrotfish,4,1,0,0,17.94356
197,lantern bass,1,1,0,0,3.63321
197,sharpnose puffer,1,1,7,0,3.63321
197,colon goby,1,1,6,0,3.63321
197,slender filefish,1,1,0,0,3.63321
197,scrawled filefish,6,1,0,0,47.70199
197,bandtail puffer,3,1,0,0,12.91456
197,reef butterflyfish,2,1,0,0,7.533217
197,blue tang,4,1,0,0,17.94356
197,redband parrotfish,2,2,5,0,7.533217
197,bluehead wrasse,2,10.25,44,0,7.533217
197,clown wrasse,3,1,1,0,12.91456
197,slippery dick,3,1,0,0,12.91456
197,redband parrotfish,3,1,1,0,12.91456
197,bluehead wrasse,3,1,2,0,12.91456
197,bicolor damselfish,2,1,35,0,7.533217
197,balloonfish,4,0,1,0,17.94356
197,beaugregory,2,0,1,0,7.533217
197,blue chromis,2,0,3,0,7.533217
197,blue chromis,3,0,2,0,12.91456
197,bluestriped grunt,3,0,4,0,12.91456
197,bluestriped grunt,4,0,4,0,17.94356
197,bridled goby,1,0,5,0,3.63321
197,bridled goby,2,0,1,0,7.533217
197,foureye butterflyfish,2,0,2,0,7.533217
197,french grunt,4,0,4,0,17.94356
197,goldspot goby,1,0,2,0,3.63321
197,greenblotch parrotfish,2,0,1,0,7.533217
197,harlequin bass,2,0,1,0,7.533217
197,longfin damselfish,2,0,3,0,7.533217
197,longspine squirrelfish,5,0,1,0,24.92844
197,masked goby,1,0,2,0,3.63321
197,ocean surgeonfish,4,0,5,0,17.94356
197,princess parrotfish,2,0,1,0,7.533217
197,redband parrotfish,4,0,5,0,17.94356
197,roughhead blenny,1,0,22,0,3.63321
197,sharpnose puffer,2,0,2,0,7.533217
197,slender filefish,2,0,1,0,7.533217
197,stoplight parrotfish,2,0,1,0,7.533217
197,stoplight parrotfish,6,0,1,0,47.70199
197,striped parrotfish,2,0,4,0,7.533217
197,striped parrotfish,3,0,9,0,12.91456
197,threespot damselfish,2,0,1,0,7.533217
197,trumpetfish,5,0,1,0,24.92844
197,white grunt,4,0,3,0,17.94356
197,yellowhead wrasse,3,0,8,0,12.91456
197,yellowhead wrasse,4,0,1,0,17.94356
197,graysby,2,0,0,1,7.533217
197,graysby,4,0,0,3,17.94356
197,graysby,5,0,0,1,24.92844
197,lionfish,4,0,0,1,17.94356
197,lionfish,5,0,0,1,24.92844
197,nassau grouper,6,0,0,1,47.70199
198,blue tang,3,2,1,0,12.91456
198,sharpnose puffer,1,2,12,0,3.63321
198,foureye butterflyfish,2,1,0,0,7.533217
198,white grunt,5,2,0,0,24.92844
198,brown chromis,2,1,0,0,7.533217
198,spotfin butterflyfish,3,2,0,0,12.91456
198,reef butterflyfish,3,2,0,0,12.91456
198,stoplight parrotfish,1,2,0,0,3.63321
198,scrawled filefish,6,3,1,0,47.70199
198,yellowhead wrasse,1,1,12,0,3.63321
198,striped parrotfish,1,1,5,0,3.63321
198,bluehead wrasse,1,1,41,0,3.63321
198,bicolor damselfish,1,22.5,21,0,3.63321
198,masked goby,1,37,138,0,3.63321
198,redband parrotfish,1,1,8,0,3.63321
198,blue chromis,1,1,0,0,3.63321
198,creole wrasse,2,13.5,2,0,7.533217
198,bluehead wrasse,2,24,64,0,7.533217
198,redband parrotfish,2,8,17,0,7.533217
198,blue chromis,2,4,7,0,7.533217
198,butter hamlet,2,1,1,0,7.533217
198,redtail parrotfish,6,1,0,0,47.70199
198,cocoa damselfish,2,1,0,0,7.533217
198,ocean surgeonfish,3,1,0,0,12.91456
198,gray angelfish,2,1,0,0,7.533217
198,rock beauty,2,1,2,0,7.533217
198,harlequin bass,2,1,1,0,7.533217
198,clown wrasse,1,1,0,0,3.63321
198,graysby,4,1,0,5,17.94356
198,cero,6,1,0,0,47.70199
198,greenblotch parrotfish,1,1,5,0,3.63321
198,yellowtail parrotfish,6,1,0,0,47.70199
198,smooth trunkfish,5,1,0,0,24.92844
198,balloonfish,5,1,0,0,24.92844
198,rainbow wrasse,2,1,0,0,7.533217
198,yellowhead wrasse,2,3,14,0,7.533217
198,striped parrotfish,2,2,5,0,7.533217
198,bicolor damselfish,2,7.5,27,0,7.533217
198,creole wrasse,3,4.5,0,0,12.91456
198,foureye butterflyfish,3,1,0,0,12.91456
198,brown chromis,3,1,2,0,12.91456
198,stoplight parrotfish,6,1,0,0,47.70199
198,striped parrotfish,4,1,0,0,17.94356
198,redband parrotfish,3,1,2,0,12.91456
198,beaugregory,2,0,1,0,7.533217
198,blue tang,4,0,1,0,17.94356
198,blue tang,5,0,1,0,24.92844
198,bluehead wrasse,3,0,1,0,12.91456
198,bridled goby,1,0,1,0,3.63321
198,bridled goby,2,0,1,0,7.533217
198,clown wrasse,2,0,2,0,7.533217
198,clown wrasse,3,0,1,0,12.91456
198,colon goby,1,0,2,0,3.63321
198,goldentail moray,5,0,1,0,24.92844
198,goldspot goby,1,0,43,0,3.63321
198,goldspot goby,2,0,1,0,7.533217
198,graysby,3,0,1,4,12.91456
198,graysby,5,0,1,6,24.92844
198,harlequin bass,1,0,1,0,3.63321
198,hogfish,5,0,2,0,24.92844
198,longfin damselfish,2,0,1,0,7.533217
198,ocean surgeonfish,4,0,10,0,17.94356
198,pallid goby,1,0,5,0,3.63321
198,princess parrotfish,2,0,5,0,7.533217
198,princess parrotfish,3,0,1,0,12.91456
198,princess parrotfish,4,0,1,0,17.94356
198,princess parrotfish,5,0,3,0,24.92844
198,queen angelfish,6,0,1,0,47.70199
198,redband parrotfish,4,0,8,0,17.94356
198,redband parrotfish,5,0,1,0,24.92844
198,reef butterflyfish,1,0,1,0,3.63321
198,rock beauty,4,0,2,0,17.94356
198,roughhead blenny,1,0,21,0,3.63321
198,sharpnose puffer,2,0,5,0,7.533217
198,smooth trunkfish,4,0,1,0,17.94356
198,stoplight parrotfish,3,0,1,0,12.91456
198,striped parrotfish,3,0,1,0,12.91456
198,tobaccofish,1,0,1,0,3.63321
198,tobaccofish,2,0,1,0,7.533217
198,white grunt,2,0,1,0,7.533217
198,white grunt,3,0,1,0,12.91456
198,yellowhead wrasse,3,0,1,0,12.91456
198,yellowhead wrasse,4,0,1,0,17.94356
198,graysby,6,0,0,2,47.70199
198,nassau grouper,6,0,0,1,47.70199
198,spotted moray,2,0,0,1,7.533217
198,spotted moray,4,0,0,1,17.94356
199,redband parrotfish,1,2,10,0,3.63321
199,bluehead wrasse,1,1,1,0,3.63321
199,white grunt,2,1,17,0,7.533217
199,bluestriped grunt,2,3.75,0,0,7.533217
199,sergeant major,2,5,3,0,7.533217
199,striped parrotfish,1,6,22,0,3.63321
199,white grunt,3,2.75,71,0,12.91456
199,french grunt,3,1,6,0,12.91456
199,tomtate,2,1,0,0,7.533217
199,cocoa damselfish,2,1,0,0,7.533217
199,stoplight parrotfish,1,1,3,0,3.63321
199,threespot damselfish,2,1,7,0,7.533217
199,slender filefish,2,1,0,0,7.533217
199,bar jack,3,1,0,0,12.91456
199,ocean surgeonfish,4,1,1,0,17.94356
199,foureye butterflyfish,2,1,0,0,7.533217
199,bluehead wrasse,2,2,3,0,7.533217
199,striped parrotfish,2,17,93,0,7.533217
199,white grunt,4,0.25,26,0,17.94356
199,bluestriped grunt,3,1.25,12,0,12.91456
199,bluehead wrasse,3,1,1,0,12.91456
199,white grunt,5,1,10,0,24.92844
199,striped parrotfish,3,1,10,0,12.91456
199,beaugregory,1,0,1,0,3.63321
199,beaugregory,2,0,9,0,7.533217
199,bicolor damselfish,1,0,2,0,3.63321
199,bicolor damselfish,2,0,4,0,7.533217
199,bluestriped grunt,4,0,16,0,17.94356
199,bluestriped grunt,5,0,1,0,24.92844
199,bridled goby,1,0,2,0,3.63321
199,bridled goby,2,0,2,0,7.533217
199,butter hamlet,2,0,1,0,7.533217
199,colon goby,1,0,1,0,3.63321
199,colon goby,2,0,2,0,7.533217
199,doctorfish,3,0,1,0,12.91456
199,doctorfish,4,0,1,0,17.94356
199,french grunt,2,0,10,0,7.533217
199,french grunt,4,0,1,0,17.94356
199,goldspot goby,1,0,5,0,3.63321
199,highhat,2,0,1,0,7.533217
199,highhat,3,0,2,0,12.91456
199,neon goby,1,0,3,0,3.63321
199,redband parrotfish,2,0,12,0,7.533217
199,redband parrotfish,3,0,1,0,12.91456
199,redband parrotfish,4,0,1,0,17.94356
199,roughhead blenny,1,0,9,0,3.63321
199,saucereye porgy,5,0,1,0,24.92844
199,sharpnose puffer,1,0,1,0,3.63321
199,sharpnose puffer,2,0,2,0,7.533217
199,stoplight parrotfish,2,0,5,0,7.533217
199,stoplight parrotfish,3,0,3,0,12.91456
199,stoplight parrotfish,4,0,7,0,17.94356
199,stoplight parrotfish,5,0,1,0,24.92844
199,striped parrotfish,4,0,2,0,17.94356
199,red grouper,6,0,0,1,47.70199
200,white grunt,3,2,14,0,12.91456
200,stoplight parrotfish,2,1,9,0,7.533217
200,blue tang,2,1,0,0,7.533217
200,bar jack,4,2,0,0,17.94356
200,sergeant major,2,1,0,0,7.533217
200,atlantic spadefish,5,1,0,0,24.92844
200,striped parrotfish,1,1,5,0,3.63321
200,gray snapper,3,1,0,0,12.91456
200,bluehead wrasse,1,1,11,0,3.63321
200,redband parrotfish,1,1,7,0,3.63321
200,masked goby,1,9,42,0,3.63321
200,tomtate,2,1,0,0,7.533217
200,striped parrotfish,2,8,12,0,7.533217
200,gray snapper,4,4.25,0,0,17.94356
200,bluehead wrasse,2,26,3,0,7.533217
200,redband parrotfish,2,6,21,0,7.533217
200,tomtate,3,25.25,0,0,12.91456
200,butter hamlet,2,1,0,0,7.533217
200,yellowtail snapper,4,1,0,0,17.94356
200,ocean surgeonfish,3,1,0,0,12.91456
200,hogfish,3,1,0,0,12.91456
200,trumpetfish,6,1,1,0,47.70199
200,bluestriped grunt,4,1,6,0,17.94356
200,sharpnose puffer,1,1,2,0,3.63321
200,threespot damselfish,2,1,8,0,7.533217
200,colon goby,1,1,3,0,3.63321
200,schoolmaster snapper,5,1,0,0,24.92844
200,gray angelfish,5,1,1,0,24.92844
200,roughhead blenny,1,1,40,0,3.63321
200,smooth trunkfish,2,1,0,0,7.533217
200,queen angelfish,4,1,0,0,17.94356
200,midnight parrotfish,3,1,0,0,12.91456
200,sergeant major,3,3,0,0,12.91456
200,atlantic spadefish,6,3,0,0,47.70199
200,gray snapper,5,1.75,0,0,24.92844
200,tomtate,4,8.75,0,0,17.94356
200,stoplight parrotfish,3,1,5,0,12.91456
200,blue tang,3,1,1,0,12.91456
200,striped parrotfish,3,1,7,0,12.91456
200,bluehead wrasse,3,1,0,0,12.91456
200,redband parrotfish,3,1,4,0,12.91456
200,beaugregory,2,0,4,0,7.533217
200,bicolor damselfish,1,0,2,0,3.63321
200,bicolor damselfish,2,0,1,0,7.533217
200,bluestriped grunt,3,0,2,0,12.91456
200,bluestriped grunt,5,0,3,0,24.92844
200,bridled goby,1,0,8,0,3.63321
200,bridled goby,2,0,1,0,7.533217
200,butter hamlet,3,0,1,0,12.91456
200,colon goby,2,0,1,0,7.533217
200,dusky damselfish,1,0,1,0,3.63321
200,dusky damselfish,2,0,1,0,7.533217
200,french grunt,3,0,1,0,12.91456
200,goldspot goby,1,0,2,0,3.63321
200,gray angelfish,3,0,1,0,12.91456
200,gray angelfish,4,0,2,0,17.94356
200,hogfish,4,0,2,0,17.94356
200,hogfish,5,0,1,0,24.92844
200,neon goby,1,0,22,0,3.63321
200,red grouper,6,0,1,2,47.70199
200,rosy blenny,2,0,1,0,7.533217
200,sharpnose puffer,2,0,1,0,7.533217
200,slippery dick,2,0,1,0,7.533217
200,stoplight parrotfish,1,0,3,0,3.63321
200,striped parrotfish,4,0,1,0,17.94356
200,threespot damselfish,1,0,1,0,3.63321
200,white grunt,2,0,5,0,7.533217
200,white grunt,4,0,38,0,17.94356
200,white grunt,5,0,27,0,24.92844
201,reef butterflyfish,2,2,2,0,7.533217
201,clown wrasse,2,2,0,0,7.533217
201,blue tang,3,2,2,0,12.91456
201,harlequin bass,2,2,1,0,7.533217
201,foureye butterflyfish,2,2,4,0,7.533217
201,blue chromis,2,3,5,0,7.533217
201,bluelip parrotfish,1,3,0,0,3.63321
201,masked goby,1,4,91,0,3.63321
201,striped parrotfish,1,1,0,0,3.63321
201,greenblotch parrotfish,1,4,7,0,3.63321
201,bluehead wrasse,1,5,21,0,3.63321
201,bicolor damselfish,1,19.5,25,0,3.63321
201,yellowhead wrasse,1,1.75,8,0,3.63321
201,ocean surgeonfish,3,6,3,0,12.91456
201,redband parrotfish,1,1.5,7,0,3.63321
201,mackerel scad,3,1,0,0,12.91456
201,creole wrasse,2,3.75,16,0,7.533217
201,mackerel scad,4,29,0,0,17.94356
201,pallid goby,1,1,2,0,3.63321
201,sharpnose puffer,2,1,2,0,7.533217
201,porkfish,5,1,1,0,24.92844
201,spotted goatfish,2,1,0,0,7.533217
201,stoplight parrotfish,2,1,0,0,7.533217
201,princess parrotfish,6,1,0,0,47.70199
201,graysby,3,1,0,1,12.91456
201,blue angelfish,5,1,0,0,24.92844
201,rock beauty,3,1,0,0,12.91456
201,butter hamlet,2,1,3,0,7.533217
201,french grunt,4,1,0,0,17.94356
201,redtail parrotfish,6,1,0,0,47.70199
201,scrawled filefish,6,1,0,0,47.70199
201,striped parrotfish,2,3,9,0,7.533217
201,bluehead wrasse,2,14,86,0,7.533217
201,yellowhead wrasse,2,5.25,20,0,7.533217
201,redband parrotfish,2,3,12,0,7.533217
201,bicolor damselfish,2,6.5,30,0,7.533217
201,redband parrotfish,3,0.5,3,0,12.91456
201,creole wrasse,3,1.25,3,0,12.91456
201,bluehead wrasse,3,1,4,0,12.91456
201,redband parrotfish,4,1,4,0,17.94356
201,beaugregory,2,0,2,0,7.533217
201,blue chromis,3,0,1,0,12.91456
201,blue tang,4,0,4,0,17.94356
201,bridled goby,1,0,13,0,3.63321
201,bridled goby,2,0,1,0,7.533217
201,brown chromis,2,0,1,0,7.533217
201,brown chromis,3,0,1,0,12.91456
201,coney,5,0,1,0,24.92844
201,creole wrasse,1,0,4,0,3.63321
201,french grunt,3,0,5,0,12.91456
201,goldentail moray,5,0,1,0,24.92844
201,goldentail moray,6,0,1,0,47.70199
201,goldspot goby,1,0,32,0,3.63321
201,goldspot goby,2,0,1,0,7.533217
201,graysby,4,0,1,2,17.94356
201,greenblotch parrotfish,2,0,4,0,7.533217
201,lantern bass,2,0,1,0,7.533217
201,ocean surgeonfish,4,0,10,0,17.94356
201,ocean surgeonfish,5,0,1,0,24.92844
201,pallid goby,2,0,2,0,7.533217
201,princess parrotfish,4,0,2,0,17.94356
201,red lizardfish,4,0,1,0,17.94356
201,redband parrotfish,5,0,4,0,24.92844
201,rock beauty,2,0,2,0,7.533217
201,roughhead blenny,1,0,20,0,3.63321
201,sharpnose puffer,1,0,4,0,3.63321
201,spanish hogfish,2,0,2,0,7.533217
201,stoplight parrotfish,6,0,1,0,47.70199
201,striped parrotfish,4,0,1,0,17.94356
201,sunshinefish,1,0,1,0,3.63321
201,white grunt,4,0,1,0,17.94356
201,white grunt,5,0,1,0,24.92844
201,yellowhead wrasse,3,0,5,0,12.91456
201,yellowhead wrasse,4,0,1,0,17.94356
201,graysby,5,0,0,3,24.92844
201,graysby,6,0,0,1,47.70199
201,lionfish,5,0,0,1,24.92844
201,purplemouth moray,5,0,0,1,24.92844
202,striped parrotfish,1,1,0,0,3.63321
202,blue tang,3,2,2,0,12.91456
202,yellowhead wrasse,1,1,10,0,3.63321
202,princess parrotfish,4,1,0,0,17.94356
202,reef butterflyfish,2,1,1,0,7.533217
202,graysby,3,1,1,1,12.91456
202,banded butterflyfish,2,2,0,0,7.533217
202,stoplight parrotfish,6,2,0,0,47.70199
202,ocean surgeonfish,3,2,0,0,12.91456
202,spotfin butterflyfish,2,3,0,0,7.533217
202,bicolor damselfish,1,13.5,24,0,3.63321
202,blue chromis,2,7,6,0,7.533217
202,bluehead wrasse,1,1,26,0,3.63321
202,creole wrasse,2,15,1,0,7.533217
202,redband parrotfish,1,3.75,5,0,3.63321
202,bluehead wrasse,2,31,40,0,7.533217
202,white grunt,5,1,0,0,24.92844
202,harlequin bass,2,1,2,0,7.533217
202,french grunt,5,1,0,0,24.92844
202,scrawled filefish,6,1,2,0,47.70199
202,rock beauty,3,1,0,0,12.91456
202,greenblotch parrotfish,1,1,3,0,3.63321
202,gray angelfish,5,1,0,0,24.92844
202,clown wrasse,2,1,2,0,7.533217
202,spotted goatfish,2,1,0,0,7.533217
202,spanish hogfish,2,1,0,0,7.533217
202,sharpnose puffer,2,1,1,0,7.533217
202,foureye butterflyfish,2,1,6,0,7.533217
202,queen angelfish,5,1,0,0,24.92844
202,spotted trunkfish,2,1,0,0,7.533217
202,redtail parrotfish,6,1,0,0,47.70199
202,cero,6,1,0,0,47.70199
202,barred hamlet,3,1,1,0,12.91456
202,bicolor damselfish,2,4.5,23,0,7.533217
202,creole wrasse,3,5,3,0,12.91456
202,redband parrotfish,2,1.25,1,0,7.533217
202,striped parrotfish,2,1,1,0,7.533217
202,yellowhead wrasse,2,1,14,0,7.533217
202,princess parrotfish,5,1,0,0,24.92844
202,reef butterflyfish,3,1,0,0,12.91456
202,graysby,4,1,0,2,17.94356
202,ocean surgeonfish,4,1,2,0,17.94356
202,spotfin butterflyfish,3,1,0,0,12.91456
202,bluehead wrasse,3,1,4,0,12.91456
202,barred hamlet,2,0,1,0,7.533217
202,beaugregory,2,0,1,0,7.533217
202,blue chromis,3,0,1,0,12.91456
202,blue tang,4,0,2,0,17.94356
202,bluelip parrotfish,2,0,3,0,7.533217
202,bridled goby,1,0,9,0,3.63321
202,butter hamlet,2,0,1,0,7.533217
202,colon goby,1,0,5,0,3.63321
202,french angelfish,5,0,1,0,24.92844
202,goldspot goby,1,0,17,0,3.63321
202,greenblotch parrotfish,2,0,1,0,7.533217
202,lantern bass,1,0,1,0,3.63321
202,masked goby,1,0,39,0,3.63321
202,pallid goby,1,0,1,0,3.63321
202,pallid goby,2,0,2,0,7.533217
202,princess parrotfish,2,0,1,0,7.533217
202,redband parrotfish,3,0,2,0,12.91456
202,redband parrotfish,4,0,4,0,17.94356
202,redband parrotfish,5,0,1,0,24.92844
202,rock beauty,2,0,1,0,7.533217
202,roughhead blenny,1,0,16,0,3.63321
202,sharpnose puffer,1,0,7,0,3.63321
202,slippery dick,1,0,1,0,3.63321
202,stoplight parrotfish,2,0,1,0,7.533217
202,striped parrotfish,3,0,4,0,12.91456
202,yellowhead wrasse,3,0,10,0,12.91456
202,yellowhead wrasse,4,0,7,0,17.94356
202,barracuda,6,0,0,1,47.70199
202,black grouper,6,0,0,1,47.70199
202,graysby,5,0,0,6,24.92844
202,graysby,6,0,0,1,47.70199
202,green moray,6,0,0,1,47.70199
203,blue tang,3,2,4,0,12.91456
203,doctorfish,3,2,2,0,12.91456
203,neon goby,1,2,21,0,3.63321
203,sergeant major,1,1,2,0,3.63321
203,bluehead wrasse,1,1,2,0,3.63321
203,stoplight parrotfish,1,1,6,0,3.63321
203,white grunt,2,1,43,0,7.533217
203,sailor's choice,4,1,12,0,17.94356
203,bluestriped grunt,4,1,128,0,17.94356
203,schoolmaster snapper,4,6,6,0,17.94356
203,striped parrotfish,1,8.25,21,0,3.63321
203,white grunt,3,10,60,0,12.91456
203,sailor's choice,5,15,28,0,24.92844
203,bluestriped grunt,5,49,29,0,24.92844
203,hogfish,4,1,0,0,17.94356
203,cero,6,1,0,0,47.70199
203,foureye butterflyfish,2,1,2,0,7.533217
203,yellow chub,4,1,0,0,17.94356
203,sergeant major,2,2,13,0,7.533217
203,bluehead wrasse,2,2,0,0,7.533217
203,stoplight parrotfish,2,2,3,0,7.533217
203,white grunt,4,22,98,0,17.94356
203,white grunt,5,11,45,0,24.92844
203,schoolmaster snapper,5,2,2,0,24.92844
203,striped parrotfish,2,1.75,8,0,7.533217
203,striped parrotfish,3,1,2,0,12.91456
203,beaugregory,2,0,1,0,7.533217
203,bicolor damselfish,1,0,2,0,3.63321
203,blue tang,2,0,1,0,7.533217
203,blue tang,4,0,3,0,17.94356
203,bluestriped grunt,2,0,24,0,7.533217
203,bluestriped grunt,3,0,19,0,12.91456
203,bridled goby,1,0,9,0,3.63321
203,butter hamlet,2,0,1,0,7.533217
203,doctorfish,4,0,2,0,17.94356
203,doctorfish,5,0,1,0,24.92844
203,dusky damselfish,1,0,1,0,3.63321
203,dusky damselfish,2,0,17,0,7.533217
203,french grunt,3,0,6,0,12.91456
203,glass blenny,1,0,1,0,3.63321
203,goldspot goby,1,0,1,0,3.63321
203,gray angelfish,6,0,1,0,47.70199
203,graysby,5,0,1,0,24.92844
203,midnight parrotfish,6,0,1,0,47.70199
203,porkfish,2,0,3,0,7.533217
203,porkfish,3,0,3,0,12.91456
203,porkfish,4,0,2,0,17.94356
203,porkfish,5,0,1,0,24.92844
203,puddingwife,2,0,1,0,7.533217
203,rosy blenny,1,0,2,0,3.63321
203,roughhead blenny,1,0,6,0,3.63321
203,seaweed blenny,1,0,2,0,3.63321
203,spotfin butterflyfish,2,0,2,0,7.533217
203,stoplight parrotfish,5,0,2,0,24.92844
203,yellow chub,5,0,3,0,24.92844
203,black grouper,6,0,0,2,47.70199
203,nassau grouper,6,0,0,1,47.70199
203,rock hind,5,0,0,1,24.92844
204,doctorfish,4,2,0,0,17.94356
204,yellowhead wrasse,1,1,16,0,3.63321
204,blue tang,2,1,2,0,7.533217
204,white grunt,5,1,3,0,24.92844
204,stoplight parrotfish,2,2,2,0,7.533217
204,masked goby,1,2,0,0,3.63321
204,cero,5,3,0,0,24.92844
204,blue parrotfish,6,3,0,0,47.70199
204,bucktooth parrotfish,2,4,2,0,7.533217
204,bluehead wrasse,1,12,45,0,3.63321
204,french grunt,2,51.75,36,0,7.533217
204,redband parrotfish,1,4.5,10,0,3.63321
204,striped parrotfish,1,4.5,7,0,3.63321
204,tomtate,2,19.5,18,0,7.533217
204,greenblotch parrotfish,1,1,9,0,3.63321
204,bicolor damselfish,1,113.85,145,0,3.63321
204,greenblotch parrotfish,2,7,8,0,7.533217
204,clown wrasse,1,1,4,0,3.63321
204,cocoa damselfish,2,1,0,0,7.533217
204,graysby,3,1,1,0,12.91456
204,sharpnose puffer,2,1,2,0,7.533217
204,ocean surgeonfish,2,1,1,0,7.533217
204,rainbow parrotfish,6,1,0,0,47.70199
204,yellowtail snapper,3,1,0,0,12.91456
204,harlequin bass,2,1,5,0,7.533217
204,slippery dick,2,1,9,0,7.533217
204,spanish hogfish,5,1,0,0,24.92844
204,gray angelfish,5,1,0,0,24.92844
204,hogfish,5,1,2,0,24.92844
204,scrawled filefish,6,1,1,0,47.70199
204,french angelfish,5,1,0,0,24.92844
204,rock beauty,2,1,0,0,7.533217
204,puddingwife,2,1,1,0,7.533217
204,slender filefish,1,1,1,0,3.63321
204,butter hamlet,2,1,1,0,7.533217
204,trumpetfish,5,1,0,0,24.92844
204,french grunt,3,17.25,18,0,12.91456
204,redband parrotfish,2,1.5,14,0,7.533217
204,striped parrotfish,2,0.5,7,0,7.533217
204,tomtate,3,6.5,0,0,12.91456
204,yellowhead wrasse,2,1,22,0,7.533217
204,blue tang,3,1,1,0,12.91456
204,white grunt,6,1,0,0,47.70199
204,bluehead wrasse,2,1,6,0,7.533217
204,striped parrotfish,3,1,0,0,12.91456
204,bicolor damselfish,2,1.1500000000000001,56,0,7.533217
204,balloonfish,4,0,1,0,17.94356
204,beaugregory,2,0,5,0,7.533217
204,black grouper,6,0,2,0,47.70199
204,blue angelfish,5,0,2,0,24.92844
204,blue chromis,2,0,2,0,7.533217
204,blue dartfish,2,0,2,0,7.533217
204,blue parrotfish,5,0,1,0,24.92844
204,blue tang,4,0,3,0,17.94356
204,blue tang,5,0,2,0,24.92844
204,bluelip parrotfish,3,0,1,0,12.91456
204,bridled goby,1,0,5,0,3.63321
204,bridled goby,2,0,10,0,7.533217
204,brown chromis,1,0,2,0,3.63321
204,clown wrasse,2,0,11,0,7.533217
204,colon goby,1,0,3,0,3.63321
204,doctorfish,5,0,1,0,24.92844
204,foureye butterflyfish,2,0,2,0,7.533217
204,french grunt,1,0,1,0,3.63321
204,french grunt,4,0,2,0,17.94356
204,gag grouper,6,0,1,1,47.70199
204,graysby,4,0,1,3,17.94356
204,graysby,5,0,1,1,24.92844
204,harlequin bass,1,0,1,0,3.63321
204,nassau grouper,6,0,1,1,47.70199
204,neon goby,1,0,5,0,3.63321
204,ocean surgeonfish,3,0,3,0,12.91456
204,ocean surgeonfish,4,0,1,0,17.94356
204,ocean surgeonfish,5,0,4,0,24.92844
204,pallid goby,1,0,1,0,3.63321
204,pearly razorfish,2,0,1,0,7.533217
204,porkfish,5,0,1,0,24.92844
204,puddingwife,1,0,1,0,3.63321
204,puffcheek blenny,2,0,1,0,7.533217
204,red grouper,6,0,1,0,47.70199
204,red lizardfish,2,0,1,0,7.533217
204,redband parrotfish,3,0,1,0,12.91456
204,redband parrotfish,4,0,3,0,17.94356
204,sand diver,2,0,2,0,7.533217
204,slippery dick,3,0,1,0,12.91456
204,smooth trunkfish,2,0,1,0,7.533217
204,spanish hogfish,1,0,3,0,3.63321
204,spotfin butterflyfish,3,0,1,0,12.91456
204,spotted goatfish,2,0,2,0,7.533217
204,stoplight parrotfish,1,0,2,0,3.63321
204,white grunt,3,0,1,0,12.91456
204,yellowhead jawfish,2,0,2,0,7.533217
204,yellowhead wrasse,4,0,1,0,17.94356
204,goldentail moray,6,0,0,1,47.70199
204,graysby,2,0,0,1,7.533217
204,green moray,6,0,0,1,47.70199
204,lionfish,3,0,0,1,12.91456
204,lionfish,4,0,0,1,17.94356
204,lionfish,5,0,0,1,24.92844
204,spotted moray,6,0,0,2,47.70199
205,foureye butterflyfish,2,2,2,0,7.533217
205,yellowhead wrasse,2,2,14,0,7.533217
205,clown wrasse,2,3,12,0,7.533217
205,slender filefish,1,3,1,0,3.63321
205,blue tang,3,3,0,0,12.91456
205,ocean surgeonfish,2,3,3,0,7.533217
205,french grunt,2,3,17,0,7.533217
205,striped parrotfish,1,3,7,0,3.63321
205,bicolor damselfish,1,65.25,102,0,3.63321
205,redband parrotfish,1,2.25,10,0,3.63321
205,greenblotch parrotfish,1,3.75,9,0,3.63321
205,bluehead wrasse,1,12,62,0,3.63321
205,tomtate,2,7.5,47,0,7.533217
205,stoplight parrotfish,1,1,3,0,3.63321
205,blue chromis,2,1,8,0,7.533217
205,harlequin bass,2,1,7,0,7.533217
205,yellowtail snapper,3,1,0,0,12.91456
205,cocoa damselfish,2,1,0,0,7.533217
205,graysby,2,1,0,1,7.533217
205,spanish hogfish,2,1,0,0,7.533217
205,slippery dick,1,1,2,0,3.63321
205,hogfish,5,1,0,0,24.92844
205,cero,5,1,0,0,24.92844
205,sharpnose puffer,2,1,1,0,7.533217
205,butter hamlet,2,1,0,0,7.533217
